yang	yang
mewakili	repräsentiert
kemerdekaan	selbstständigkeit
kemerdekaan	selbständigkeit
kemerdekaan	unabhängigkeit
sampai	bis
gagal	scheitern
gagal	durchgefallen
gagal	fehlschlagen
gagal	versagen
gagal	gescheitert
gagal	fehlgeschlagen
gagal	versagt
gagal	scheitern
gagal	versagen
gagal	fehlschlag
gagal	ausfall
tuhan	fürst
tuhan	gott
tuhan	herr
tuhan	lord
tuhan	herrn
bas	busbahnhof
bas	bus
bas	bushaltestelle
bas	buslinien
bas	busse
bas	bas
bas	buslinien
bas	bussen
bas	busse
menyediakan	liefern
menyediakan	bereitstellen
menyediakan	vorbereitungen
menyediakan	vorbereiten
menyediakan	vorbereitung
menyediakan	bietet
menyediakan	liefert
were	wurden
were	waren
benar	stimmt
benar	true
benar	wahr
benar	richtig
wiki	wiki
kalendar	kalenders
kalendar	veranstaltungskalender
kalendar	kalender
kalendar	terminkalender
kalendar	kalender
sebaliknya	anstelle
sebaliknya	statt
sebaliknya	anstatt
sebaliknya	stattdessen
sebaliknya	ansonsten
sebaliknya	anderenfalls
sebaliknya	sonst
sebaliknya	andernfalls
has	verfügt
has	hat
felda	felda
wan	wan
internet	internetseiten
internet	internetzugang
internet	internetanschluss
internet	internet
bohemia	böhmen
akhbar	zeitungen
akhbar	tageszeitungen
akhbar	zeitung
akhbar	pressemitteilungen
akhbar	presse
akhbar	press
akhbar	drücken
akhbar	zeitungen
akhbar	tageszeitung
akhbar	zeitung
james	jakob
james	james
peti	kisten
peti	kästen
blok	blocks
blok	blöcke
blok	bausteine
ayat	sätze
ayat	sätzen
ayat	strophen
ayat	verse
ayat	strophe
ayat	vers
ayat	verse
asing	fremden
asing	fremder
asing	fremde
asing	fremd
asing	außenpolitik
asing	ausländische
asing	ausland
asing	ausländischen
long	lang
long	langen
long	lange
long	long
long	langer
sebenar	tatsächlich
sebenar	tatsächlicher
sebenar	tatsächlichen
sebenar	tatsächliche
kitab	buch
kitab	buchen
kitab	reservieren
pertanian	landwirtschaftlich
pertanian	landwirtschaftlichen
pertanian	landwirtschaftliche
pertanian	landwirtschaft
pertanian	ackerbau
pertanian	landwirtschaft
gas	gas
gas	erdgas
gas	gasen
gas	gase
gas	abgase
diterima	erhaltene
diterima	eingegangen
diterima	empfangen
diterima	erhalten
diterima	erhielt
diterima	angenommen
diterima	akzeptierten
diterima	akzeptierte
diterima	akzeptiert
jelas	klare
jelas	löschen
jelas	klar
jelas	deutlich
jelas	eindeutig
jelas	klar
jelas	deutlich
jelas	offenbar
jelas	offensichtlich
jelas	augenscheinlich
hassan	hassan
hassan	hasan
berwarna	farbig
berwarna	farbigen
berwarna	farbige
berwarna	bunten
berwarna	bunte
berwarna	bunt
berwarna	buntes
konsep	konzeption
konsep	konzept
konsep	begriff
konsep	konzept
konsep	konzepte
konsep	begriffe
william	william
william	wilhelm
membenarkan	erlauben
membenarkan	zulassen
membenarkan	gestatten
membenarkan	ermöglichen
membenarkan	rechtfertigt
membenarkan	rechtfertigen
membenarkan	begründen
membenarkan	rechtfertigung
keempat	vierter
keempat	vierte
keempat	viertens
keempat	vierten
keempat	viertes
permukaan	oberfläche
permukaan	flächen
permukaan	oberflächen
permukaan	fläche
permukaan	oberfläche
permukaan	oberflächen
sayap	flügel
sayap	wing
sayap	schwingen
sayap	flügel
sayap	wings
sayap	flügeln
kuda	pferde
kuda	pferd
kuda	pferden
kuda	pferde
kuda	reiten
kuda	pferd
mahu	will
mahu	wollen
mahu	möchten
kejayaan	erfolg
kejayaan	erfolgs
kejayaan	erfolgreich
kejayaan	erfolgsgeschichte
kejayaan	erfolge
kejayaan	erfolg
kejayaan	erfolge
set	set
set	festgelegt
set	setzen
set	satz
set	gesetzt
set	einstellen
set	sätze
set	sets
set	zusammenstellungen
set	setzt
dicipta	geschaffen
dicipta	erzeugt
dicipta	erstellt
dicipta	erschaffen
dicipta	erstellte
makan	fressen
makan	essen
makan	esse
makan	isst
makan	essen
makan	fressen
menyokong	unterstützen
menyokong	unterstützende
hulu	hulu
hulu	vorgelagerten
hulu	flussaufwärts
cukup	reicht
cukup	genügend
cukup	ausreichend
cukup	genug
menyerang	attackiert
menyerang	überfallen
menyerang	angegriffen
menyerang	angreifen
pyrénées	pyrénées
remaja	teen
remaja	teenager
remaja	jugendlichen
remaja	teenager
remaja	jugendliche
remaja	jugend
remaja	jugendlicher
remaja	teenager
remaja	jugendlichen
remaja	jugend
remaja	teenager
remaja	jugendliche
remaja	pubertät
remaja	jugend
perjalanan	ausflügen
perjalanan	reisen
perjalanan	ausflüge
ujian	tests
ujian	prüfungen
ujian	examen
ujian	prüfungen
star	sternchen
star	star
star	sterne
star	stern
masakan	kochen
masakan	küche
masakan	kochen
dilancarkan	startete
dilancarkan	lanciert
dilancarkan	gestartet
majoriti	mehrzahl
majoriti	mehrheit
sepenuhnya	vollständig
sepenuhnya	komplett
sepenuhnya	vollkommen
sepenuhnya	völlig
sumatera	sumatra
semenanjung	peninsula
semenanjung	halbinsel
studio	atelier
studio	studio
fungsi	funktion
fungsi	funktion
fungsi	funktionen
fungsi	funktionsumfang
george	coco
george	georg
george	george
bergantung	abhängig
bergantung	abhängigen
bergantung	abhängige
bergantung	abhängen
bergantung	hängt
bergantung	abhängt
bergantung	abhängen
super	super
pendek	kurze
pendek	kurzer
pendek	short
pendek	kurz
pendek	kurzen
perlembagaan	verfassung
auto	auto
auto	automatik
auto	automatisch
sel	cell
sel	zelle
sel	zelle
sel	zellen
setiausaha	sekretärin
setiausaha	sekretärinnen
setiausaha	sekretärin
setiausaha	sekretär
setiausaha	generalsekretär
kandungan	inhalt
kandungan	inhalten
kandungan	inhalte
kandungan	gehalt
kandungan	inhalt
kandungan	inhaltsverzeichnis
kandungan	inhalte
terhad	limited
terhad	beschränkt
terhad	begrenzte
terhad	eingeschränkt
terhad	begrenzt
terhad	eingeschränkt
terhad	beschränken
terhad	beschränkt
terhad	begrenzt
aziz	aziz
kuning	gelbes
kuning	gelb
kuning	gelbe
kuning	gelben
sulawesi	sulawesi
pelabuhan	harbor
pelabuhan	hafen
pelabuhan	hafens
pelabuhan	hafen
pelabuhan	harbour
pelabuhan	hafens
pelabuhan	häfen
pelabuhan	seehäfen
pelabuhan	hafen
pelabuhan	anschlüsse
pelabuhan	seehafen
pelabuhan	hafen
pelabuhan	backbord
angkasa	raum
angkasa	weltall
angkasa	weltraum
angkasa	platz
angkasa	raumfahrt
perkembangan	entwicklungspolitik
perkembangan	entwicklungen
perkembangan	entwicklung
perkembangan	fortschritten
perkembangan	fortschritts
perkembangan	fortschritte
perkembangan	fortschritt
perkembangan	neuentwicklungen
perkembangan	entwicklungen
hijau	grün
hijau	green
hijau	grünen
hijau	grüne
hijau	grün
hijau	grünen
hijau	grüne
tibet	tibetischen
tibet	tibeter
tibet	tibetische
tibet	tibet
meningkatkan	verbessern
meningkatkan	verbessern
meningkatkan	verbessern
memegang	hält
memegang	betrieb
memegang	halten
memegang	holding
individu	person
individu	einzelpersonen
individu	privatpersonen
individu	individuen
individu	personen
individu	individuelle
individu	einzelnen
individu	einzelperson
individu	einzel
individu	individuell
individu	individuum
will	will
will	werden
will	wird
will	wille
will	werde
putra	putra
putra	sohn
rhône	rhône
pakistan	pakistan
pakistan	pakistanischen
pakistan	pakistanische
pemenang	sieger
pemenang	preisträger
pemenang	gewinner
pemenang	gewinnerin
pemenang	gewinnern
pemenang	sieger
pemenang	preisträger
pemenang	gewinner
channel	kanal
channel	kanäle
channel	sender
channel	channel
kemenangan	sieg
kemenangan	siegen
kemenangan	triumph
tradisi	überlieferung
tradisi	tradition
tradisi	traditionen
tradisi	bräuche
tradisi	tradition
tradisi	traditionen
date	zeitpunkt
date	datum
pingat	medaille
pingat	medaillen
pingat	medal
pingat	medaillen
pasaran	markt
pasaran	marktplatz
pasaran	markt
pasaran	märkten
pasaran	absatzmärkte
pasaran	märkte
pasaran	markt
lapan	acht
lapan	eight
lapan	acht
lapan	achten
lapan	achter
mengumumkan	verkünden
mengumumkan	ankündigen
mengumumkan	ankündigung
mengumumkan	verkünden
mengumumkan	ankündigen
mengumumkan	kündigte
mengumumkan	verkündet
mengumumkan	bekanntgegeben
mengumumkan	angekündigt
pengajian	studien
pengajian	studium
pengajian	untersuchungen
tugas	aufgabe
michael	michael
quran	koran
quran	koran
quran	qur
war	krieg
tunggal	einzigartig
tunggal	singular
bertanding	konkurrieren
bertanding	konkurrierende
bertanding	konkurrierenden
marne	marne
britain	großbritannien
britain	grossbritannien
halaman	seite
halaman	seiten
halaman	seiten
planet	planet
planet	planeten
planet	planeten
north	nordsee
north	norden
north	nordosten
north	nord
tajuk	überschrift
tajuk	titel
tajuk	anrede
but	kofferraum
but	booten
but	boot
but	stiefel
but	schuhe
but	stiefeln
but	boots
but	stiefel
pengeluaran	ausgaben
pengeluaran	fertigung
pengeluaran	produktion
pengeluaran	herstellung
pengeluaran	erzeugung
pengeluaran	ausgaben
pengeluaran	aufwendungen
kecuali	außer
kecuali	ausser
kecuali	ausgenommen
kompleks	komplexer
kompleks	komplexe
kompleks	komplex
kompleks	komplexes
kerjaya	laufbahn
kerjaya	karriere
kerjaya	werdegang
kerjaya	berufe
kerjaya	beruf
kerjaya	laufbahn
kerjaya	karriere
kerjaya	laufbahnen
kerjaya	berufung
bertindak	handeln
bertindak	rechtsakt
bertindak	gesetz
bertindak	act
kejadian	instanz
angin	windenergie
angin	windkraft
angin	wind
muzium	museen
muzium	sehenswürdigkeiten
muzium	museen
muzium	museum
mencipta	erstellen
mencipta	schaffen
mencipta	erzeugen
mencipta	erstelle
mencipta	anlegen
mencipta	erstellen
mencipta	erschaffen
mencipta	schaffen
mencipta	erzeugen
matahari	sonne
matahari	sun
matahari	sonnen
ibn	ibn
belgium	belgien
belgium	belgische
belgium	belgisches
belgium	belgischen
belgium	belgier
puak	clan
puak	sippe
puak	klan
puak	clan
puak	clans
puak	klans
lot	viel
lot	lot
lot	partie
parsi	persischen
parsi	persische
parsi	persisch
parsi	perser
kebudayaan	kultur
kebudayaan	kultureller
kebudayaan	kulturelle
kebudayaan	kulturell
kebudayaan	kulturellen
digital	digitalkamera
digital	digitalen
digital	digitales
digital	digitale
digital	digital
west	west
west	westen
west	westliche
tepat	genau
tepat	exakt
berkembang	wachsenden
berkembang	wächst
berkembang	wachsende
berkembang	wachsen
kerusi	stühlen
kerusi	stühle
kerusi	sessel
kerusi	stühle
kerusi	stuhl
kerusi	vorsitzender
kerusi	lehrstuhl
kerusi	sessel
kerusi	sitzplatz
kerusi	sitz
kerusi	seat
kerusi	plätze
kerusi	sitze
kerusi	sitzplätze
daging	fleisch
daging	fleisch
uefa	uefa
meningkat	zunahme
meningkat	vergrößern
meningkat	erhöhen
meningkat	erhöhung
meningkat	steigerung
meningkat	erhöhen
meningkat	wachsende
meningkat	erhöht
meningkat	gestiegen
meningkat	erhöhte
street	strassen
street	strasse
street	street
street	straße
street	straßen
pergerakan	motion
pergerakan	antrag
pergerakan	bewegung
pergerakan	bewegung
pergerakan	bewegungsfreiheit
pergerakan	bewegungen
pergerakan	freizügigkeit
berkhidmat	servieren
berkhidmat	dienen
berasaskan	basiert
berasaskan	basierend
tasik	see
tasik	lake
tasik	stausee
tasik	seen
dipercayai	zuverlässiger
dipercayai	zuverlässige
dipercayai	zuverlässig
dipercayai	verlässlich
dipercayai	traute
dipercayai	vertraute
dipercayai	vertrauen
dipercayai	vertraut
dipercayai	vertrauenswürdig
misi	leitbild
misi	aufgabe
misi	mission
misi	missionen
misi	auftrag
misi	vertretungen
misi	aufgaben
misi	missionen
misi	dienstreisen
generasi	generationen
generasi	jahrgänge
lembaga	organe
lembaga	einrichtungen
lembaga	institutionen
lembaga	hochschulen
lembaga	träger
lembaga	institution
yunani	griechischen
yunani	griechen
yunani	grieche
yunani	griechisch
yunani	griechische
yunani	griechenland
pengurus	geschäftsführer
pengurus	manager
pengurus	betriebsleiter
pengurus	geschäftsführerin
belajar	studieren
belajar	untersucht
belajar	studierte
belajar	studiert
belajar	erfahren
belajar	erfahre
belajar	erlernen
belajar	lernen
belajar	lerne
hujan	regnet
hujan	regnen
hujan	regen
hujan	rain
hujan	regen
hujan	regenwasser
kelihatan	erkennbar
kelihatan	sichtbaren
kelihatan	sichtbare
kelihatan	sichtbar
kelihatan	sichtbarer
mara	mara
had	begrenzung
had	grenze
had	limit
had	begrenzen
had	grenzwert
had	grenzwerte
had	begrenzungen
had	grenzen
suhu	temperaturen
suhu	temperaturbereich
suhu	temperatur
suhu	wassertemperatur
suhu	temperaturen
king	königs
king	king
king	könig
love	love
love	lieben
love	liebe
love	liebes
love	liebste
rujukan	überweisung
rujukan	verweisung
rujukan	befassung
rujukan	empfehlungen
rujukan	verweise
rujukan	verweise
rujukan	referenzen
rujukan	verweis
rujukan	bezug
rujukan	referenz
menara	fernsehturm
menara	türme
menara	turm
menara	tower
menara	hochhaus
langkah	stufe
langkah	step
langkah	schritt
langkah	treppe
langkah	schritten
langkah	schritte
langkah	stufen
menjaringkan	erzielte
menjaringkan	erzielt
meriam	kanone
meriam	cannon
meriam	kanonen
hilang	verlor
hilang	verirrt
hilang	verloren
hilang	verlorene
hilang	lost
hilang	fehlt
hilang	fehlende
hilang	fehlen
hilang	vermisst
hilang	fehlenden
result	resultat
result	ergebnis
isteri	ehefrauen
isteri	frauen
isteri	weiber
isteri	ehefrau
isteri	frau
isteri	gemahlin
isteri	weib
sentiasa	stets
sentiasa	always
sentiasa	immer
akademi	academy
akademi	akademie
chan	chan
van	van
kalah	verlieren
kalah	verliert
kalah	verlieren
kalah	verliert
memilih	selektieren
memilih	auswählen
nota	anmerkung
nota	bemerkung
nota	hinweis
nota	notiz
nota	notizen
nota	anmerkungen
nota	bemerkungen
nota	hinweise
last	letzte
last	letzter
last	letzten
last	letztes
last	zuletzt
peribadi	persönlichen
peribadi	persönliche
peribadi	persönliches
peribadi	persönlicher
peribadi	persönlich
peribadi	privater
peribadi	privat
peribadi	privatleben
peribadi	privaten
peribadi	private
red	rotwein
red	roten
red	rot
red	rote
red	red
biru	blaue
biru	blue
biru	blau
biru	blauen
kiri	linke
kiri	linker
kiri	links
kiri	linken
tulisan	schreiben
tulisan	schriftlich
tulisan	schreibe
khususnya	spezifisch
khususnya	konkret
khususnya	speziell
peraturan	regelungen
peraturan	regeln
peraturan	vorschriften
peraturan	spielregeln
peraturan	regelungen
peraturan	bestimmungen
peraturan	regeln
peraturan	vorschriften
peraturan	verordnungen
peraturan	regulierung
peraturan	regelung
peraturan	verordnung
peraturan	vorschrift
peraturan	regel
peraturan	rule
peperangan	battle
peperangan	kampf
peperangan	schlacht
peperangan	gefecht
peperangan	krieg
peperangan	kriege
peperangan	krieg
peperangan	kriegen
peperangan	wars
peperangan	kriegsführung
peperangan	krieg
keturunan	nachkommen
keturunan	nachkommenschaft
keturunan	nachkomme
keturunan	nachkommen
keturunan	nachkomme
keperluan	bedarf
keperluan	braucht
keperluan	benötigt
keperluan	erfordernisse
keperluan	bedürfnisse
keperluan	bedürfnissen
keperluan	anforderungen
keperluan	vorschriften
keperluan	bedürfnis
keperluan	notwendigkeit
perbezaan	unterschied
perbezaan	unterschiede
perbezaan	differenz
perbezaan	differenzen
perbezaan	unterschiede
code	kodex
code	vorwahl
code	code
code	quelltext
matematik	mathematisch
matematik	mathematische
matematik	mathematischen
matematik	mathematik
matematik	mathematisch
matematik	mathematik
matematik	mathematische
matematik	mathe
matematik	mathematik
matematik	rechnen
matematik	mathematische
matematik	mathe
jambatan	brücken
jambatan	bridge
jambatan	brücke
jambatan	steg
jambatan	brücken
jambatan	bridges
perisian	softwareentwicklung
perisian	software
ulu	ulu
sebelumnya	frühere
sebelumnya	vorherige
sebelumnya	vorhergehende
sebelumnya	früheren
sebelumnya	vorheriger
sebelumnya	zuvor
serupa	identische
serupa	identischen
serupa	identisch
serupa	vergleichbar
serupa	ähnliche
serupa	ähnliches
serupa	ähnlich
serupa	ähnlichen
sana	sana
lautan	ozean
lautan	meere
lautan	ozeane
lautan	ozean
lautan	ozeane
lautan	meer
berbentuk	gestaltet
berbentuk	geprägt
berbentuk	geformt
kehilangan	verlor
kehilangan	verirrt
kehilangan	verloren
kehilangan	verlorene
kehilangan	lost
dewa	dewa
dewa	gottheit
dewa	göttin
dewa	götter
dewa	göttern
dewa	gottheiten
keras	harten
keras	schwer
keras	hard
keras	hart
keras	schwierig
keras	lauten
keras	lautes
keras	laute
keras	laut
keras	lauter
american	amerikanische
american	amerikaner
american	amerikanischen
american	amerikanisches
american	amerikanisch
tua	alten
tua	alte
tua	altstadt
tua	alter
tua	alt
petang	feierabend
petang	abend
petang	abends
petang	nachmittags
petang	nachmittag
gajah	elefanten
gajah	elefanten
gajah	elefant
musuh	gegner
musuh	feindliche
musuh	feindlich
musuh	feinde
musuh	feind
musuh	gegner
musuh	gegenspieler
musuh	widersacher
musuh	feind
musuh	gegner
musuh	feinden
musuh	feindlich
musuh	feinde
musuh	feind
pembantu	assistentin
pembantu	assistenz
pembantu	assistent
pembantu	assistenten
pembantu	helfer
pembantu	hilfsprogramm
pembantu	putzfrau
pembantu	dienstmädchen
pembantu	zimmermädchen
pembantu	hausmädchen
reka	reka
pintu	tür
pintu	haustür
pintu	türe
pintu	tür
pintu	türen
pintu	einlass
pintu	pforten
argentina	argentinien
argentina	argentinischen
argentina	argentinien
argentina	argentinische
argentina	argentinischen
argentina	argentinien
argentina	argentinischer
argentina	argentinische
pandangan	ansichten
pandangan	aufrufe
pandangan	aussicht
pandangan	meinungen
pandangan	statistiken
pandangan	einsichten
pandangan	einblicke
pandangan	einblick
pandangan	erkenntnisse
robert	robert
usia	alter
usia	usia
razak	razak
austria	österreichisch
austria	österreicher
austria	österreichischen
austria	österreichisches
austria	österreich
malaya	malaya
bincang	vortrag
bincang	gespräch
bincang	reden
bincang	talk
produk	produkt
produk	produkte
produk	erzeugnis
produk	produkten
produk	produkte
produk	erzeugnisse
produk	produkt
saiz	größe
saiz	grösse
saiz	größen
saiz	maße
saiz	grössen
saiz	größe
saiz	grösse
beroperasi	operieren
beroperasi	betreiben
beroperasi	betreibt
beroperasi	operiert
beroperasi	betriebskosten
beroperasi	operieren
beroperasi	betriebssystem
beroperasi	operationellen
beroperasi	operationelle
beroperasi	operative
beroperasi	betriebsbereit
mengekalkan	behält
mengekalkan	unterhält
mengekalkan	erhaltung
mengekalkan	bewahren
mengekalkan	konservierung
mengekalkan	beibehalten
mengekalkan	aufrechterhalten
mengekalkan	pflegen
mengekalkan	beibehalten
mengekalkan	behalten
org	org
objek	gegenstand
objek	objekt
objek	objekte
objek	objekten
objek	objekte
objek	gegenstände
penyelidikan	forschungen
penyelidikan	forschung
penyelidikan	recherchen
penyelidikan	untersuchung
penyelidikan	ermittlungen
penyelidikan	ermittlung
latin	lateinamerika
latin	latin
latin	lateinische
latin	lateinisch
latin	latein
tekanan	belastungen
tekanan	druck
tekanan	drücke
tekanan	druck
tekanan	luftdruck
tekanan	überdruck
min	minuten
min	mind
min	minute
min	min
alias	alias
alias	decknamen
alias	pseudonym
alias	alias
alias	aka
alias	decknamen
falsafah	philosophische
falsafah	philosophischen
falsafah	philosophie
falsafah	philosophien
pengaruh	beeinflussung
pengaruh	einfluß
pengaruh	beeinflussen
pengaruh	einfluss
pengaruh	einflussnahme
pengaruh	einflüsse
pengaruh	einfluß
pengaruh	einflussnahme
pengaruh	einfluss
pengaruh	beeinflusst
mohamad	mohamad
suci	heilig
suci	heilige
suci	heiligen
suci	holy
suci	heiliger
anime	anime
pakar	fachmann
pakar	spezialist
pakar	facharzt
pakar	spezialisten
pakar	fachleute
pakar	experten
pakar	sachverständigen
pakar	sachverständige
pakar	fachmann
pakar	experten
pakar	experte
pakar	sachverständiger
pakar	sachverständige
perpustakaan	bibliotheken
perpustakaan	bibliothek
perpustakaan	bücherei
perpustakaan	bibliotheken
perpustakaan	bibliothek
state	staat
state	bundesland
state	zustand
state	mitgliedstaat
state	bundesstaat
charles	charles
charles	karl
lirik	text
lirik	lyrik
lirik	texten
lirik	texte
kelajuan	geschwindigkeit
kelajuan	drehzahl
kelajuan	schnelligkeit
kelajuan	speed
kelajuan	geschwindigkeiten
merangkumi	eingeschlossen
merangkumi	umfasst
merangkumi	enthält
merangkumi	beinhaltet
